"","country_region_code","country_region","state","county","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline","fips"
"128343","US","United States","Massachusetts","Berkshire","2020-03-12",3,23,20,8,-1,2,25003
"128400","US","United States","Massachusetts","Bristol","2020-03-12",10,30,4,-2,0,1,25005
"128514","US","United States","Massachusetts","Essex","2020-03-12",11,34,23,-11,-2,1,25009
"128628","US","United States","Massachusetts","Hampden","2020-03-12",8,28,19,2,1,0,25013
"128742","US","United States","Massachusetts","Middlesex","2020-03-12",5,39,17,-28,-11,6,25017
"128856","US","United States","Massachusetts","Norfolk","2020-03-12",8,42,22,-20,-8,4,25021
"128913","US","United States","Massachusetts","Plymouth","2020-03-12",10,33,38,-15,0,1,25023
"128970","US","United States","Massachusetts","Suffolk","2020-03-12",-8,28,1,-21,-10,5,25025
"129027","US","United States","Massachusetts","Worcester","2020-03-12",11,31,4,-2,-2,1,25027
"129649","US","United States","Michigan","Berrien","2020-03-12",13,30,68,15,0,-1,26021
"129763","US","United States","Michigan","Calhoun","2020-03-12",9,22,24,8,1,0,26025
"130447","US","United States","Michigan","Genesee","2020-03-12",8,26,38,11,1,0,26049
"130618","US","United States","Michigan","Grand Traverse","2020-03-12",11,23,27,-1,4,0,26055
"130903","US","United States","Michigan","Ingham","2020-03-12",4,21,41,-7,-2,2,26065
"131244","US","United States","Michigan","Kalamazoo","2020-03-12",12,24,48,-2,-2,1,26077
"131358","US","United States","Michigan","Kent","2020-03-12",10,31,67,-1,0,0,26081
"131750","US","United States","Michigan","Macomb","2020-03-12",8,34,51,3,1,1,26099
"132200","US","United States","Michigan","Monroe","2020-03-12",9,35,23,7,3,0,26115
"132484","US","United States","Michigan","Oakland","2020-03-12",2,34,24,3,-2,2,26125
"132819","US","United States","Michigan","Ottawa","2020-03-12",11,27,65,4,-2,0,26139
"133190","US","United States","Michigan","St. Clair","2020-03-12",7,22,9,10,3,0,26147
"133418","US","United States","Michigan","Washtenaw","2020-03-12",5,14,28,-12,-8,4,26161
"133475","US","United States","Michigan","Wayne","2020-03-12",8,31,19,1,-1,0,26163
"133703","US","United States","Minnesota","Anoka","2020-03-12",5,13,-6,-10,-4,2,27003
"134574","US","United States","Minnesota","Dakota","2020-03-12",7,15,-5,-8,-2,2,27037
"135012","US","United States","Minnesota","Hennepin","2020-03-12",3,15,-2,-8,-4,2,27053
"136373","US","United States","Minnesota","Olmsted","2020-03-12",1,13,0,-15,-2,2,27109
"136757","US","United States","Minnesota","Ramsey","2020-03-12",-2,11,-16,-9,-10,3,27123
"137258","US","United States","Minnesota","St. Louis","2020-03-12",5,9,-19,-12,-5,1,27137
"137315","US","United States","Minnesota","Stearns","2020-03-12",5,19,-49,-31,-3,1,27145
"137756","US","United States","Minnesota","Washington","2020-03-12",4,9,-14,-5,-14,3,27163
"138897","US","United States","Mississippi","DeSoto","2020-03-12",14,44,24,4,-14,1,28033
"139238","US","United States","Mississippi","Harrison","2020-03-12",16,26,40,9,2,-1,28047
"139502","US","United States","Mississippi","Jackson","2020-03-12",15,27,34,23,-2,-1,28059
"139874","US","United States","Mississippi","Lauderdale","2020-03-12",8,23,22,19,-16,1,28075
"142798","US","United States","Missouri","Boone","2020-03-12",5,20,10,-12,0,2,29019
"143460","US","United States","Missouri","Clay","2020-03-12",8,31,42,4,0,0,29047
"144105","US","United States","Missouri","Franklin","2020-03-12",10,23,6,4,4,0,29071
"144222","US","United States","Missouri","Greene","2020-03-12",11,19,50,9,4,-1,29077
"144638","US","United States","Missouri","Jackson","2020-03-12",8,24,6,-1,0,0,29095
"144695","US","United States","Missouri","Jasper","2020-03-12",15,25,84,13,1,-2,29097
"144752","US","United States","Missouri","Jefferson","2020-03-12",9,14,11,30,2,1,29099
"146433","US","United States","Missouri","Platte","2020-03-12",5,37,33,-7,-3,1,29165
"146982","US","United States","Missouri","St. Charles","2020-03-12",4,25,-5,18,-4,2,29183
"147145","US","United States","Missouri","St. Louis","2020-03-12",-2,11,1,-6,-3,2,29189
"147202","US","United States","Missouri","St. Louis","2020-03-12",1,22,13,-12,-2,2,29189
"148496","US","United States","Montana","Flathead","2020-03-12",9,10,-5,1,1,0,30029
"148553","US","United States","Montana","Gallatin","2020-03-12",7,18,13,5,0,-1,30031
"149011","US","United States","Montana","Missoula","2020-03-12",10,20,26,8,-2,-1,30063
"149555","US","United States","Montana","Yellowstone","2020-03-12",12,24,42,4,1,-1,30111
"150612","US","United States","Nebraska","Douglas","2020-03-12",6,24,29,-2,-7,2,31055
"151173","US","United States","Nebraska","Lancaster","2020-03-12",10,20,30,2,-10,3,31109
"151828","US","United States","Nebraska","Sarpy","2020-03-12",12,30,66,13,-4,1,31153
"152472","US","United States","Nevada","Clark","2020-03-12",2,10,-8,-12,-2,1,32003
"152950","US","United States","Nevada","Washoe","2020-03-12",6,23,38,-1,0,0,32031
"153349","US","United States","New Hampshire","Grafton","2020-03-12",4,21,-11,0,0,1,33009
"153406","US","United States","New Hampshire","Hillsborough","2020-03-12",8,31,28,-7,1,1,33011
"153463","US","United States","New Hampshire","Merrimack","2020-03-12",6,26,-2,2,1,1,33013
"153520","US","United States","New Hampshire","Rockingham","2020-03-12",10,47,35,3,0,1,33015
"153748","US","United States","New Jersey","Atlantic","2020-03-12",9,21,21,-1,0,0,34001
"153805","US","United States","New Jersey","Bergen","2020-03-12",1,39,22,-13,-8,5,34003
"153862","US","United States","New Jersey","Burlington","2020-03-12",8,20,21,-4,-2,1,34005
"153919","US","United States","New Jersey","Camden","2020-03-12",7,14,25,-3,-2,1,34007
"153976","US","United States","New Jersey","Cape May","2020-03-12",13,15,16,2,2,0,34009
"154090","US","United States","New Jersey","Essex","2020-03-12",3,24,13,-20,-4,2,34013
"154147","US","United States","New Jersey","Gloucester","2020-03-12",7,22,33,7,0,1,34015
"154204","US","United States","New Jersey","Hudson","2020-03-12",7,39,0,-20,-12,5,34017
"154318","US","United States","New Jersey","Mercer","2020-03-12",5,17,32,-22,-6,3,34021
"154375","US","United States","New Jersey","Middlesex","2020-03-12",4,27,8,-19,-9,5,34023
"154432","US","United States","New Jersey","Monmouth","2020-03-12",8,23,12,-15,-5,3,34025
"154489","US","United States","New Jersey","Morris","2020-03-12",6,37,9,-15,-5,3,34027
"154546","US","United States","New Jersey","Ocean","2020-03-12",7,23,18,11,1,1,34029
"154603","US","United States","New Jersey","Passaic","2020-03-12",6,27,24,-4,-2,1,34031
"154660","US","United States","New Jersey","Salem","2020-03-12",9,17,27,8,0,0,34033
"154717","US","United States","New Jersey","Somerset","2020-03-12",8,31,13,-15,-7,5,34035
"154831","US","United States","New Jersey","Union","2020-03-12",5,29,13,-13,-4,2,34039
"154888","US","United States","New Jersey","Warren","2020-03-12",11,16,17,-6,-1,1,34041
"155002","US","United States","New Mexico","Bernalillo","2020-03-12",12,37,26,2,-8,1,35001
"155344","US","United States","New Mexico","Eddy","2020-03-12",13,30,33,7,4,-1,35015
"155572","US","United States","New Mexico","Lea","2020-03-12",8,35,-9,-3,3,-1,35025
"156085","US","United States","New Mexico","San Juan","2020-03-12",16,47,36,7,0,-2,35045
"156199","US","United States","New Mexico","Sandoval","2020-03-12",19,45,55,2,-1,0,35043
"156256","US","United States","New Mexico","Santa Fe","2020-03-12",8,51,49,22,-2,1,35049
"156574","US","United States","New Mexico","Valencia","2020-03-12",15,38,9,15,-18,2,35061
"156688","US","United States","New York","Albany","2020-03-12",2,32,6,-3,-1,1,36001
"156802","US","United States","New York","Bronx","2020-03-12",6,29,2,-7,-3,2,36005
"156859","US","United States","New York","Broome","2020-03-12",10,22,42,8,-6,1,36007
"157429","US","United States","New York","Dutchess","2020-03-12",6,29,14,-15,0,1,36027
"157486","US","United States","New York","Erie","2020-03-12",9,31,42,4,3,-1,36029
"157942","US","United States","New York","Kings","2020-03-12",2,31,3,-11,-7,4,36047
"158170","US","United States","New York","Monroe","2020-03-12",8,38,40,2,-1,0,36055
"158284","US","United States","New York","Nassau","2020-03-12",3,30,2,-19,-4,3,36059
"158341","US","United States","New York","New York","2020-03-12",-19,20,-4,-20,-18,8,36061
"158398","US","United States","New York","Niagara","2020-03-12",10,35,42,11,3,-1,36063
"158455","US","United States","New York","Oneida","2020-03-12",12,23,29,4,3,-1,36065
"158512","US","United States","New York","Onondaga","2020-03-12",8,26,40,3,2,0,36067
"158569","US","United States","New York","Ontario","2020-03-12",12,25,39,19,3,-1,36069
"158626","US","United States","New York","Orange","2020-03-12",5,29,24,-2,-2,2,36071
"158911","US","United States","New York","Queens","2020-03-12",2,31,12,-14,-5,4,36081
"158968","US","United States","New York","Rensselaer","2020-03-12",10,16,23,1,-4,1,36083
"159025","US","United States","New York","Richmond","2020-03-12",3,24,1,-9,-3,3,36085
"159082","US","United States","New York","Rockland","2020-03-12",0,30,19,-8,-2,3,36087
"159139","US","United States","New York","Saratoga","2020-03-12",4,27,16,0,0,1,36091
"159538","US","United States","New York","Suffolk","2020-03-12",3,27,15,-13,0,1,36103
"159766","US","United States","New York","Ulster","2020-03-12",5,27,30,8,-1,2,36111
"159994","US","United States","New York","Westchester","2020-03-12",1,18,7,-22,-10,5,36119
"160222","US","United States","North Carolina","Alamance","2020-03-12",12,15,62,7,0,0,37001
"160783","US","United States","North Carolina","Buncombe","2020-03-12",7,19,53,-3,-1,0,37021
"161621","US","United States","North Carolina","Cumberland","2020-03-12",11,14,45,11,-1,0,37051
"161963","US","United States","North Carolina","Durham","2020-03-12",4,14,32,-7,-8,2,37063
"162077","US","United States","North Carolina","Forsyth","2020-03-12",10,21,66,11,0,-1,37067
"162436","US","United States","North Carolina","Guilford","2020-03-12",9,12,62,0,0,0,37081
"162607","US","United States","North Carolina","Haywood","2020-03-12",9,16,27,9,2,0,37087
"162664","US","United States","North Carolina","Henderson","2020-03-12",9,20,55,-10,2,-1,37089
"162835","US","United States","North Carolina","Iredell","2020-03-12",9,22,63,21,-11,0,37097
"163461","US","United States","North Carolina","Mecklenburg","2020-03-12",8,27,30,-9,-1,1,37119
"163746","US","United States","North Carolina","New Hanover","2020-03-12",10,10,59,-3,-1,-1,37129
"163860","US","United States","North Carolina","Onslow","2020-03-12",15,16,20,-6,-1,0,37133
"163917","US","United States","North Carolina","Orange","2020-03-12",3,7,32,-5,-11,3,37135
"164257","US","United States","North Carolina","Pitt","2020-03-12",9,18,46,0,-2,0,37147
"165226","US","United States","North Carolina","Wake","2020-03-12",5,18,45,-11,-6,2,37183
"165949","US","United States","North Dakota","Cass","2020-03-12",10,19,2,11,-1,0,38017
