"state","county","Grocery & pharmacy","Parks","Residential","Retail & recreation","Transit stations","Workplace"
"Alabama","Autauga",9.741,NA,NA,21.473,NA,5.205
"Alabama","Baldwin",17.016,109.237,-2.685,17.832,15.664,9.072
"Alabama","Barbour",-3.497,NA,NA,11.773,NA,-0.003
"Alabama","Bibb",3.176,NA,NA,22.579,NA,6.453
"Alabama","Blount",14.575,NA,NA,18.765,NA,7.647
"Alabama","Bullock",11.323,NA,NA,NA,NA,NA
"Alabama","Butler",0.806,NA,NA,15.517,NA,-0.001
"Alabama","Calhoun",7.891,NA,-2.599,17.636,NA,4.739
"Alabama","Chambers",9.787,NA,NA,14.311,NA,5.387
"Alabama","Cherokee",19.446,NA,NA,16.318,NA,1.255
"Alabama","Chilton",19.047,NA,NA,21.113,32.743,9.868
"Alabama","Choctaw",4.284,NA,NA,NA,NA,NA
"Alabama","Clarke",-3.667,NA,NA,19.575,NA,5.659
"Alabama","Clay",6.775,NA,NA,13.332,NA,NA
"Alabama","Cleburne",14.925,NA,NA,NA,NA,NA
"Alabama","Coffee",18.641,NA,NA,26.651,NA,5.444
"Alabama","Colbert",11.375,NA,NA,23.223,38.664,4.277
"Alabama","Conecuh",-1.619,NA,NA,29.846,25.983,NA
"Alabama","Coosa",NA,NA,NA,NA,NA,NA
"Alabama","Covington",11.524,NA,NA,26.08,NA,5.45
"Alabama","Crenshaw",1.331,NA,NA,52.502,NA,NA
"Alabama","Cullman",12.792,65.521,-2.095,14.722,30.204,3.859
"Alabama","Dale",1.837,NA,NA,17.712,NA,4.372
"Alabama","Dallas",NA,NA,NA,16.595,5.049,51.953
"Alabama","DeKalb",8.13,NA,-3.553,18.233,NA,7.244
"Alabama","Elmore",7.576,NA,-2.8,21.676,NA,4.331
"Alabama","Escambia",12.438,NA,NA,19.452,NA,0.868
"Alabama","Etowah",11.356,NA,-3.463,19.492,8.337,4.032
"Alabama","Fayette",NA,NA,NA,13.446,NA,NA
"Alabama","Franklin",-0.607,NA,NA,18.231,NA,3.537
"Alabama","Geneva",3.428,NA,NA,12.931,NA,5.375
"Alabama","Greene",6.15,NA,NA,37.73,5.196,NA
"Alabama","Hale",7.594,NA,NA,NA,NA,NA
"Alabama","Henry",10.714,NA,NA,0.977,NA,-5.776
"Alabama","Houston",11.993,NA,-3.208,19.194,29.231,1.692
"Alabama","Jackson",11.111,NA,NA,20.029,NA,3.355
"Alabama","Jefferson",8.695,92.375,-3.32,14.087,7.393,6.979
"Alabama","Lamar",-2.7,NA,NA,NA,NA,NA
"Alabama","Lauderdale",11.106,NA,-3.296,18.241,NA,4.49
"Alabama","Lawrence",10.714,NA,NA,15.427,NA,6.025
"Alabama","Lee",11.598,NA,-3.209,16.651,NA,6.602
"Alabama","Limestone",12.441,NA,-2.695,16.096,NA,14.004
"Alabama","Lowndes",NA,NA,NA,NA,9.489,NA
"Alabama","Macon",12.504,NA,NA,35.648,2.018,-6.239
"Alabama","Madison",8.353,17.794,33.242,11.989,7.527,-2.674
"Alabama","Marengo",NA,NA,NA,6.725,1.769,78.712
"Alabama","Marion",0.029,NA,NA,18.1,NA,-6.117
"Alabama","Marshall",5.946,58.515,-2.996,17.749,NA,3.367
"Alabama","Mobile",7.705,36.826,14.457,9.367,-0.337,-2.855
"Alabama","Monroe",NA,NA,NA,5.376,-2.208,-0.248
"Alabama","Montgomery",10.389,87.491,-4.042,18.444,16.273,7.038
"Alabama","Morgan",10.063,112.168,-2.771,16.917,30.524,9.836
"Alabama","Perry",14.591,NA,NA,NA,NA,NA
"Alabama","Pickens",13.137,NA,NA,11.684,NA,NA
"Alabama","Pike",5.225,NA,NA,24.071,NA,-1.958
"Alabama","Randolph",11.451,NA,NA,14.962,NA,-4.569
"Alabama","Russell",13.864,NA,-3.17,21.486,NA,0.77
"Alabama","Shelby",8.216,130.265,-3.168,10.664,NA,6.994
"Alabama","St. Clair",4.321,NA,-2.631,17.925,10.748,4.262
"Alabama","Sumter",11.17,NA,NA,4.181,NA,NA
"Alabama","Talladega",4.715,23.915,-3.962,22.983,28.576,6.657
"Alabama","Tallapoosa",14.202,NA,NA,18.318,NA,0.804
"Alabama","Tuscaloosa",12.083,67.295,-2.841,23.279,19.557,1.927
"Alabama","Walker",8.925,NA,-2.104,21.739,5.843,12.598
"Alabama","Washington",17.45,NA,NA,NA,NA,NA
"Alabama","Wilcox",NA,NA,NA,NA,NA,NA
"Alabama","Winston",16.54,NA,NA,27.361,NA,14.043
"Alaska","Anchorage",9.864,8.511,-1.694,15.315,15.497,2.765
"Alaska","Bethel",NA,NA,NA,NA,NA,NA
"Alaska","Fairbanks North Star",13.456,NA,-1.061,18.715,-6.024,10.547
"Alaska","Juneau",-2.148,NA,NA,10.88,NA,9.575
"Alaska","Kenai Peninsula Borough",0.451,NA,NA,6.484,NA,-0.68
"Alaska","Ketchikan Gateway",NA,NA,NA,26.73,NA,NA
"Alaska","Kodiak Island",NA,NA,NA,-11.111,NA,NA
"Alaska","Matanuska-Susitna",6.596,NA,-2.159,11.627,NA,4.167
"Alaska","North Slope",NA,NA,NA,NA,NA,NA
"Alaska","Sitka",NA,NA,NA,NA,NA,NA
"Alaska","Southeast Fairbanks",NA,NA,NA,NA,NA,NA
"Alaska","Valdez-Cordova",NA,NA,NA,NA,NA,NA
"Arizona","Apache",9.471,6.173,NA,2.159,9.187,-5.812
"Arizona","Cochise",8.223,10.141,-1.23,6.834,10.589,4.617
"Arizona","Coconino",0.696,2.525,-2.317,-1.139,2.822,3.223
"Arizona","Gila",23.742,17.892,-2.143,12.278,NA,-0.98
"Arizona","Graham",19.807,NA,NA,11.744,NA,0.865
"Arizona","Greenlee",-3.174,NA,NA,NA,NA,NA
"Arizona","La Paz",-12.396,5.835,NA,-9.888,-13.3,-11.293
"Arizona","Maricopa",3.078,21.253,-1.635,5.962,7.946,3.177
"Arizona","Mohave",6.662,-7.481,-1.618,10.255,6.359,1.121
"Arizona","Navajo",3.523,18.938,-3.232,6.499,8.272,-0.54
"Arizona","Pima",16.059,22.194,-1.424,3.427,-0.357,1.014
"Arizona","Pinal",0.062,-0.87,-1.536,28.822,9.295,1.649
"Arizona","Santa Cruz",-10.523,7.276,-2.148,0.78,17.021,2.765
"Arizona","Yavapai",15.747,10.984,-1.462,7.187,1.688,3.523
"Arizona","Yuma",4.396,19.248,-0.945,5.776,5.358,-1.278
"Arkansas","Arkansas",6.494,NA,NA,4.889,NA,16.666
"Arkansas","Ashley",16.841,NA,NA,14.11,NA,NA
"Arkansas","Baxter",4.651,NA,NA,13.559,NA,10.658
"Arkansas","Benton",11.54,141.667,-3.127,15.075,-0.874,3.763
"Arkansas","Boone",9.708,NA,NA,17.994,NA,3.816
"Arkansas","Bradley",7.407,NA,NA,21.668,NA,NA
"Arkansas","Carroll",27.857,NA,NA,39.074,NA,-2.853
"Arkansas","Chicot",4.256,NA,NA,NA,NA,NA
"Arkansas","Clark",13.115,NA,NA,14.03,8.621,7.937
"Arkansas","Clay",NA,NA,NA,16.832,NA,NA
"Arkansas","Cleburne",41.398,NA,NA,22.744,NA,-1.37
"Arkansas","Cleveland",NA,NA,NA,NA,NA,NA
"Arkansas","Columbia",-6.593,NA,NA,25.918,NA,8.619
"Arkansas","Conway",15.619,NA,NA,14.232,16.177,11.474
"Arkansas","Craighead",15.151,NA,-3.332,23.954,7.145,6.574
"Arkansas","Crawford",14.329,NA,-3.528,20.086,NA,3.65
"Arkansas","Crittenden",6.812,NA,NA,21.786,5.304,-2.826
"Arkansas","Cross",19.354,NA,NA,21.632,NA,-2.175
"Arkansas","Dallas",NA,NA,NA,41.56,NA,NA
"Arkansas","Desha",23.725,NA,NA,14.156,NA,NA
"Arkansas","Drew",8.837,NA,NA,3.6,NA,NA
"Arkansas","Faulkner",4.513,NA,-2.529,14.339,NA,3.743
"Arkansas","Franklin",9.877,NA,NA,24.441,14.709,NA
"Arkansas","Fulton",NA,NA,NA,NA,NA,NA
"Arkansas","Garland",6.773,60.124,-2,20.052,NA,7.028
"Arkansas","Grant",8.337,NA,NA,8.13,NA,NA
"Arkansas","Greene",15.946,NA,NA,22.376,NA,4.93
"Arkansas","Hempstead",12.387,NA,NA,17.752,NA,4.481
"Arkansas","Hot Spring",10.558,NA,NA,15.754,-56.097,2.783
"Arkansas","Howard",7.274,NA,NA,-1.785,NA,NA
"Arkansas","Independence",27.204,NA,NA,12.734,NA,-0.925
"Arkansas","Izard",5.658,NA,NA,NA,NA,NA
"Arkansas","Jackson",14,NA,NA,14.533,NA,NA
"Arkansas","Jefferson",13.673,NA,-5.285,28.048,20.684,0.866
"Arkansas","Johnson",14.414,NA,NA,15.612,NA,6.251
"Arkansas","Lawrence",12.873,NA,NA,18.914,NA,NA
"Arkansas","Lincoln",NA,NA,NA,NA,NA,NA
"Arkansas","Little River",22.857,NA,NA,15.57,NA,NA
"Arkansas","Logan",15.459,NA,NA,12.924,NA,9.678
"Arkansas","Lonoke",15.616,NA,-3.096,15.068,NA,2.842
"Arkansas","Madison",31.397,NA,NA,22.726,NA,NA
"Arkansas","Marion",14.489,NA,NA,12.292,NA,NA
"Arkansas","Miller",18.328,NA,NA,19.017,4.898,-5.586
"Arkansas","Mississippi",4.758,NA,NA,21.914,11.441,4.47
"Arkansas","Monroe",14.98,NA,NA,17.565,NA,NA
"Arkansas","Montgomery",NA,NA,NA,NA,NA,NA
"Arkansas","Nevada",NA,NA,NA,NA,0.507,NA
"Arkansas","Newton",NA,NA,NA,NA,NA,NA
"Arkansas","Ouachita",-7.155,NA,NA,19.459,NA,6.198
"Arkansas","Perry",NA,NA,NA,NA,NA,NA
"Arkansas","Phillips",33.818,NA,NA,28.736,NA,NA
"Arkansas","Pike",17.934,NA,NA,36.772,NA,NA
"Arkansas","Poinsett",10.036,NA,NA,23.391,NA,1.613
"Arkansas","Polk",12.164,NA,NA,14.498,NA,0.008
"Arkansas","Pope",2.381,NA,-2.456,17.273,7.802,1.952
"Arkansas","Prairie",NA,NA,NA,NA,NA,NA
"Arkansas","Pulaski",10.434,-6.362,18.894,18.806,5.012,-3.28
"Arkansas","Randolph",NA,NA,NA,22.136,-5.881,57.338
"Arkansas","Saline",-1.315,71.738,-3.558,20.36,7.254,8.466
"Arkansas","Scott",NA,NA,NA,6.284,NA,NA
"Arkansas","Searcy",NA,NA,NA,NA,NA,NA
"Arkansas","Sebastian",12.867,116.272,-3.246,15.065,NA,2.332
"Arkansas","Sevier",17.915,NA,NA,10.576,NA,-1.991
"Arkansas","Sharp",11.637,NA,NA,21.493,NA,5.881
"Arkansas","St. Francis",7.204,NA,NA,22.147,10.942,11.911
"Arkansas","Stone",NA,NA,NA,1.552,NA,NA
"Arkansas","Union",12.709,NA,NA,21.519,NA,2.73
"Arkansas","Van Buren",NA,NA,NA,8.283,NA,NA
"Arkansas","Washington",8.876,7.828,24.998,11.734,-0.008,-2.438
"Arkansas","White",139.58,NA,-4.15,7.224,11.925,5.943
"Arkansas","Yell",17.288,NA,NA,7.194,NA,-3.216
"California","Alameda",6.633,13.501,-0.596,2.03,-4.388,3.123
"California","Amador",0.446,NA,NA,12.932,NA,0.881
"California","Butte",11.324,41.493,-1.437,10.427,-2.855,1.64
"California","Calaveras",5.622,17.501,NA,2.566,NA,-0.797
"California","Colusa",-5.825,NA,NA,9.091,5.714,4.763
"California","Contra Costa",8.383,29.306,-0.803,4.903,3.368,1.296
"California","Del Norte",23.809,NA,NA,23.416,NA,4.168
"California","El Dorado",-10.369,0.814,-0.504,-1.379,NA,1.79
"California","Fresno",5.126,29.475,-2.159,12.942,9.309,1.573
"California","Glenn",8.695,NA,NA,17.215,6.388,11.367
"California","Humboldt",4.29,28.821,-0.524,9.904,-30.087,3.354
"California","Imperial",1.139,10.402,-1.666,10.971,62.607,-0.38
"California","Inyo",-9.448,11.612,NA,-3.567,NA,3.074
"California","Kern",5.567,42.139,-1.172,12.806,7.209,0.211
"California","Kings",5.635,23.158,-2.561,16.344,4.856,2.834
"California","Lake",23.406,13.948,-2.226,12.843,NA,-0.389
"California","Lassen",5.043,NA,NA,15.511,NA,-2.502
"California","Los Angeles",3.686,11.451,-0.906,3.457,0.19,2.475
"California","Madera",9.182,-7.381,0.656,0.292,56.983,58.681
"California","Marin",5.827,0.988,-0.228,-1.158,0.7,1.303
"California","Mariposa",7.497,NA,16.386,12,-1.958,NA
"California","Mendocino",6.327,10.65,-1.219,-0.431,NA,6.559
"California","Merced",7.48,59.776,-1.969,11.578,7.788,2.625
"California","Modoc",NA,NA,NA,NA,NA,NA
"California","Mono",0.003,-8.767,NA,-0.262,NA,-3.176
"California","Monterey",4.022,-2.706,-1.181,6.269,10.916,1.065
"California","Napa",5.738,26.669,-1.991,9.873,NA,5.061
"California","Nevada",-6.605,10.792,-0.869,-1.92,-39.586,-1.669
"California","Orange",2.769,14.489,-0.642,1.53,-0.059,2.957
"California","Placer",20.826,33.327,-0.672,5.691,3.331,1.346
"California","Plumas",1.188,NA,NA,16.662,NA,NA
"California","Riverside",4.359,10.371,-1.322,5.082,7.249,1.865
"California","Sacramento",6.675,25.346,-1.561,5.827,-0.255,0.991
"California","San Benito",0.002,9.407,-1.572,2.221,NA,1.394
"California","San Bernardino",-0.582,8.165,-1.32,5.788,-0.718,1.463
"California","San Diego",2.196,15.03,-1.029,3.624,-1.222,2.236
"California","San Francisco",3.066,-6.726,0.75,-5.417,-13.348,2.38
"California","San Joaquin",6.73,38.626,-1.846,10.041,9.464,3.389
"California","San Mateo",4.969,9.819,-0.781,7.95,2.455,2.791
"California","Santa Barbara",9.846,1.931,0.323,0.37,-5.867,1.918
"California","Santa Clara",0.896,7.382,-0.728,1.938,0.745,1.547
"California","Santa Cruz",8.829,21.979,-0.116,1.365,-4.344,3.999
"California","Shasta",8.926,24.654,-1.088,10.589,13.135,2.595
"California","Siskiyou",7.638,31.326,-1.572,11.484,4.041,4.02
"California","Solano",6.033,2.773,NA,12.562,19.56,2.246
"California","Sonoma",5.228,27.465,-0.969,4.516,10.851,3.23
"California","Stanislaus",7.913,17.112,-1.374,7.473,6.256,3.7
"California","Sutter",4.916,44.214,-1.521,8.209,10.737,2.876
"California","Tehama",10.787,NA,-1.431,12.948,NA,-0.022
"California","Trinity",14.359,1.581,-2.031,10.493,0.853,5.398
"California","Tulare",19.375,NA,NA,14.076,NA,NA
"California","Tuolumne",6.48,43.098,-2.209,9.431,24.077,-0.203
"California","Ventura",4.773,14.145,NA,4.136,NA,-0.059
"California","Yolo",-7.061,16.034,-0.95,5.36,1.693,0.909
"California","Yuba",6.561,32.386,-0.741,6.452,8.934,2.157
"Colorado","Adams",7.352,12.5,-1.409,3.47,0.316,3.409
"Colorado","Alamosa",18.934,NA,NA,26.33,NA,4.548
"Colorado","Arapahoe",1.383,11.3,-1.099,6.019,12.519,4.061
"Colorado","Archuleta",12.873,NA,NA,-5.465,NA,7.019
"Colorado","Boulder",10.069,6.861,-0.763,3.231,4.866,5.748
"Colorado","Broomfield",4.21,15.997,-1.808,9.338,NA,3.47
"Colorado","Chaffee",3.478,NA,NA,9.497,NA,8.001
"Colorado","Clear Creek",12.503,-18.179,NA,-5.506,NA,NA
"Colorado","Conejos",NA,NA,NA,NA,NA,NA
"Colorado","Delta",10.73,68.427,NA,14.712,NA,-1.062
"Colorado","Denver",16.222,7.102,-0.95,1.068,1.346,2.865
"Colorado","Douglas",3.805,-4.046,-0.973,5.359,NA,6.243
"Colorado","Eagle",3.323,7.698,-1.198,3.072,2.531,-2.85
"Colorado","El Paso",8.514,-7.83,-1.675,9.289,7.456,3.784
"Colorado","Elbert",-10.168,NA,NA,9.148,NA,1.433
"Colorado","Fremont",13.666,8.062,NA,15.643,NA,2.734
"Colorado","Garfield",4.273,26.564,-2.125,6.969,6.058,2.867
"Colorado","Gilpin",NA,NA,NA,NA,NA,NA
"Colorado","Grand",-0.477,-16.607,NA,-5.319,-12.771,0.98
"Colorado","Gunnison",-0.003,24.528,NA,2.714,NA,3.389
"Colorado","Huerfano",27.869,NA,NA,5.26,NA,NA
"Colorado","Jefferson",-4.25,-4.896,-1.336,6.3,3.755,6.075
"Colorado","Kit Carson",-4.079,NA,NA,10.666,-5.479,NA
"Colorado","La Plata",13.658,21.157,NA,4.427,NA,2.76
"Colorado","Lake",-4.836,NA,NA,37.835,NA,NA
"Colorado","Larimer",10.027,13.182,-1.56,8.94,9.908,2.624
"Colorado","Las Animas",11.002,NA,NA,13.201,NA,3.284
"Colorado","Lincoln",4.255,NA,NA,13.491,16.363,NA
"Colorado","Logan",14.665,NA,NA,9.665,NA,-3.704
"Colorado","Mesa",14.065,92.654,-2.665,16.05,2.306,2.643
"Colorado","Moffat",-4.723,NA,NA,0.586,NA,15.091
"Colorado","Montezuma",25.92,NA,NA,14.62,NA,-2.31
"Colorado","Montrose",9.654,NA,NA,10.908,NA,6.85
"Colorado","Morgan",5.688,NA,NA,4.478,24.659,3.541
"Colorado","Otero",8.889,NA,NA,9.71,NA,4.11
"Colorado","Ouray",NA,NA,NA,NA,NA,NA
"Colorado","Park",-0.002,1.119,NA,15.856,NA,4.692
"Colorado","Pitkin",-1.512,NA,NA,5.98,5.891,-0.041
"Colorado","Prowers",9.629,NA,NA,24.152,20.005,11.766
"Colorado","Pueblo",11.109,13.188,-1.947,16.82,5.04,2.17
"Colorado","Rio Blanco",NA,NA,NA,NA,NA,NA
"Colorado","Rio Grande",11.668,NA,NA,25.476,NA,NA
"Colorado","Routt",7.397,24.481,NA,12.287,22.646,-0.044
"Colorado","Saguache",NA,NA,NA,NA,NA,NA
"Colorado","San Miguel",NA,NA,NA,40.259,NA,NA
"Colorado","Summit",-12.141,-17.232,-1.8,0.005,NA,-2.751
"Colorado","Teller",16.678,NA,NA,3.605,NA,5.072
"Colorado","Weld",6.21,35.328,-1.873,6.18,12.387,4.263
"Colorado","Yuma",6.565,NA,NA,0.002,NA,NA
"Connecticut","Fairfield",0.028,20.403,-1.319,4.759,6.293,2.118
"Connecticut","Hartford",-1.717,28.322,-1.596,10.634,6.98,2.356
"Connecticut","Litchfield",-5.121,18.31,-0.735,6.088,NA,1.502
"Connecticut","Middlesex",-1.17,32.501,-1.626,16.077,-16.665,1.727
"Connecticut","New Haven",3.781,21.279,-1.805,11.396,8.12,2.7
"Connecticut","New London",0.576,27.539,-1.244,-1.273,0.654,3.844
"Connecticut","Tolland",1.075,16.368,-1.956,9.447,7.788,4.222
"Connecticut","Windham",-4.783,-1.004,-1.119,8.718,-0.003,5.34
"Delaware","Kent",1.09,-5.882,-1.271,13.764,NA,3.445
"Delaware","New Castle",5.242,2.091,-1.416,7.89,11.17,5.823
"Delaware","Sussex",14.235,2.488,-1.469,-1.117,-1.266,7.479
"Florida","Alachua",3.563,-7.761,-2.005,0.357,0.415,0.467
"Florida","Baker",20.785,NA,NA,14.463,NA,2.503
"Florida","Bay",11.805,43.655,-2.181,17.739,13.636,8.207
"Florida","Bradford",3.268,NA,NA,13.518,NA,-1.053
"Florida","Brevard",3.467,-0.886,-1.501,7.857,22.64,2.714
"Florida","Broward",2.36,3.438,-0.758,3.231,0.322,1.456
"Florida","Calhoun",15.625,NA,NA,16.239,NA,NA
"Florida","Charlotte",6.191,-6.317,-0.086,7.518,12.222,-0.237
"Florida","Citrus",8.627,-15.411,-0.616,6.598,NA,-0.612
"Florida","Clay",6.707,-4.348,-2.58,15.714,NA,0.374
"Florida","Collier",4.075,-7.755,0.226,4.435,9.092,-1.439
"Florida","Columbia",6.755,7.271,-2.49,19.013,19.03,6.546
"Florida","DeSoto",3.974,-12.675,NA,5.51,NA,-0.757
"Florida","Dixie",2.22,NA,NA,18.959,NA,7.145
"Florida","Duval",4.916,9.119,-2.304,12.362,8.297,2.92
"Florida","Escambia",6.864,50.448,-2.394,19.845,15.712,4.955
"Florida","Flagler",4.22,-4.636,-1.133,5.933,NA,3.383
"Florida","Franklin",5.125,NA,NA,7.196,NA,-9.614
"Florida","Gadsden",5.976,NA,NA,16.32,12.425,0.731
"Florida","Gilchrist",10.464,NA,NA,30.339,NA,5.174
"Florida","Glades",NA,-30.234,NA,NA,NA,-4.545
"Florida","Gulf",0.774,NA,NA,0.778,NA,2.041
"Florida","Hamilton",-3.798,NA,NA,NA,9.827,NA
"Florida","Hardee",-2.734,NA,NA,17.156,NA,-2.252
"Florida","Hendry",1.54,21.54,NA,2.404,NA,-2.9
"Florida","Hernando",7.997,3.465,-1.193,6.365,NA,2.032
"Florida","Highlands",-0.434,-13.707,-0.155,6.349,NA,-2.705
"Florida","Hillsborough",5.476,12.546,-1.534,5.809,0.937,3.217
"Florida","Holmes",10.417,NA,NA,17.167,NA,7.276
"Florida","Indian River",0.092,-9.824,-0.323,6.039,-0.038,-2.92
"Florida","Jackson",7.548,NA,NA,18.677,21.897,0
"Florida","Jefferson",6.739,NA,NA,15.708,NA,NA
"Florida","Lafayette",NA,NA,NA,NA,NA,NA
"Florida","Lake",1.25,18.866,-1.22,6.993,10.962,1.485
"Florida","Lee",2.65,7.426,-0.816,6.949,9.848,0.187
"Florida","Leon",4.463,54.394,-2.275,13.021,-3.74,3.063
"Florida","Levy",1.663,-4.998,NA,14.075,NA,5.748
"Florida","Liberty",9.998,NA,NA,NA,NA,NA
"Florida","Madison",16.831,NA,NA,5.643,23.146,-0.001
"Florida","Manatee",4.572,-8.437,-1.018,6.262,22.516,1.015
"Florida","Marion",2.092,12.212,-1.655,8.24,25.131,2.742
"Florida","Martin",1.529,1.311,-1.053,3.127,-0.05,0.203
"Florida","Miami-Dade",2.309,-1.727,-0.685,3.643,-1.483,1.857
"Florida","Monroe",4.764,-6.915,-0.458,-1.677,6.717,-0.796
"Florida","Nassau",6.502,-8.173,-1.732,9.581,12.83,3.044
"Florida","Okaloosa",4.93,42.335,-2.645,14.66,28.081,5.889
"Florida","Okeechobee",1.433,16.658,NA,9.589,0.499,1.699
"Florida","Orange",4.955,19.797,-1.98,7.956,6.153,3.348
"Florida","Osceola",8.435,5.27,-1.879,10.031,1.333,2.019
"Florida","Palm Beach",1.547,7.875,-0.723,2.933,11.177,1.612
"Florida","Pasco",3.543,-2.106,-1.267,9.224,26.656,1.549
"Florida","Pinellas",6.792,0.302,-0.804,6.539,-0.265,2.616
"Florida","Polk",7.652,16.729,-1.666,8.538,49.745,0.271
"Florida","Putnam",-6.917,-2.966,-1.558,16.131,NA,1.665
"Florida","Santa Rosa",12.016,38.024,-1.795,16.166,NA,4.942
"Florida","Sarasota",6.868,-2.588,-0.362,6.981,11.512,0.081
"Florida","Seminole",6.884,49.261,-1.919,5.417,2.855,1.735
"Florida","St. Johns",9.339,-1.261,-1.722,8.821,18.227,0.974
"Florida","St. Lucie",6.31,7.037,-1.343,12.201,13.816,0.928
"Florida","Sumter",9.003,-18.523,-0.774,6.614,20.314,0.801
"Florida","Suwannee",3.638,1.671,NA,13.316,22.446,3.13
"Florida","Taylor",5.138,NA,NA,11.013,NA,7.678
"Florida","Union",3.267,NA,NA,34.649,NA,NA
"Florida","Volusia",5.17,3.386,-1.368,10.414,6.845,2.325
"Florida","Wakulla",2.463,7.794,NA,16.016,NA,6.397
"Florida","Walton",4.619,27.037,-2.489,20.75,22.63,4.919
"Florida","Washington",18.521,NA,NA,10.421,NA,3.496
"Georgia","Appling",20.561,NA,NA,2.667,NA,5.174
"Georgia","Atkinson",12.162,NA,NA,NA,NA,NA
"Georgia","Bacon",22.727,NA,NA,22.353,NA,NA
"Georgia","Baldwin",1.659,NA,NA,26.716,NA,3.522
"Georgia","Banks",NA,NA,NA,22.236,NA,14.519
"Georgia","Barrow",5.467,NA,-2.419,8.666,NA,2.327
"Georgia","Bartow",15.882,21.692,8.804,15.664,7.826,-3.274
"Georgia","Ben Hill",NA,NA,NA,7.002,1.82,70.513
"Georgia","Berrien",8.654,NA,NA,30.476,NA,5.882
"Georgia","Bibb",12.036,15.588,-3.262,20.199,15.387,2.474
"Georgia","Bleckley",14.925,NA,NA,18.831,NA,NA
"Georgia","Brantley",6.399,NA,NA,13.635,NA,1.618
"Georgia","Brooks",0.971,NA,NA,NA,NA,11.764
"Georgia","Bryan",0.255,-2.13,NA,15.258,10.165,2.226
"Georgia","Bulloch",9.242,NA,-2.162,16.271,NA,2.789
"Georgia","Burke",2.977,NA,NA,4.549,NA,1.115
"Georgia","Butts",1.786,NA,NA,44.382,12.504,1.203
"Georgia","Camden",14.589,8.64,-2.773,12.259,35.072,2.208
"Georgia","Candler",-9.804,NA,NA,17.687,NA,NA
"Georgia","Carroll",10.908,33.93,-3.38,19.186,10.616,9.971
"Georgia","Catoosa",7.522,30.951,-2.578,20.621,NA,10.215
"Georgia","Charlton",12.091,NA,NA,11.208,NA,NA
"Georgia","Chatham",6.226,40.218,-2.398,11.837,15.023,1.902
"Georgia","Chattahoochee",9.793,NA,NA,8.541,NA,NA
"Georgia","Chattooga",5.815,NA,NA,22.065,NA,15.278
"Georgia","Cherokee",10.439,113.403,-2.694,8.585,NA,6.577
"Georgia","Clarke",7.281,50.795,-2.562,15.62,15.381,5.07
"Georgia","Clayton",2.59,45.454,-3.233,16.858,1.835,3.18
"Georgia","Clinch",NA,NA,NA,NA,NA,NA
"Georgia","Cobb",6.486,99.743,-2.495,8.603,24.546,4.924
"Georgia","Coffee",9.004,NA,NA,11.995,NA,1.562
"Georgia","Colquitt",5.319,NA,NA,23.256,NA,-7.287
"Georgia","Columbia",5.843,36.7,-1.903,13.875,3.794,2.576
"Georgia","Cook",7.322,NA,NA,16.212,NA,1.816
"Georgia","Coweta",11.127,NA,-2.453,8.538,25.258,6.622
"Georgia","Crawford",NA,NA,NA,NA,NA,NA
"Georgia","Crisp",-8.508,NA,NA,21.588,21.537,5.403
"Georgia","Dade",-1.408,NA,NA,10.071,8.424,NA
"Georgia","Dawson",2.868,NA,NA,5.722,NA,6.098
"Georgia","Decatur",12.053,NA,NA,19.227,NA,1.039
"Georgia","DeKalb",4.162,29.526,-2.742,10.045,16.99,3.579
"Georgia","Dodge",4.351,NA,NA,10.612,NA,5.77
"Georgia","Dooly",-11.994,NA,NA,NA,24.391,NA
"Georgia","Dougherty",9.699,NA,-3.259,22.883,21.174,0.278
"Georgia","Douglas",-1.356,31.635,-2.88,14.401,19.276,1.485
"Georgia","Early",5.554,NA,NA,25.912,NA,NA
"Georgia","Effingham",7.602,NA,-2.509,13.082,NA,4.808
"Georgia","Elbert",6.667,NA,NA,3.298,NA,1.613
"Georgia","Emanuel",0.819,NA,NA,18.9,NA,0.001
"Georgia","Evans",-5.558,NA,NA,6.665,NA,NA
"Georgia","Fannin",3.332,41.378,NA,11.37,NA,6.024
"Georgia","Fayette",2.132,NA,-2.207,10.84,NA,2.611
"Georgia","Floyd",15.876,NA,-2.423,22.05,NA,8.31
"Georgia","Forsyth",3.547,64.272,-1.385,7.295,NA,5.329
"Georgia","Franklin",-6.818,NA,NA,22.949,-3.072,7.251
"Georgia","Fulton",3.451,51.33,-2.825,14.935,21.5,3.389
"Georgia","Gilmer",-3.654,NA,NA,1.774,NA,-2.04
"Georgia","Glynn",12.453,13.177,-1.866,13.225,17.726,3.2
"Georgia","Gordon",9.418,NA,NA,24.331,27.749,4.147
"Georgia","Grady",0.001,NA,NA,15.273,NA,-2.652
"Georgia","Greene",-0.788,NA,NA,4.087,NA,3.774
"Georgia","Gwinnett",3.681,66.315,-2.442,7.077,1.638,6.022
"Georgia","Habersham",10.206,NA,NA,5.919,NA,2.902
"Georgia","Hall",5.464,30.226,-2.337,12.109,NA,1.385
"Georgia","Hancock",8.512,NA,NA,NA,NA,NA
"Georgia","Haralson",13.377,1.817,NA,25.316,14.971,3.107
"Georgia","Harris",13.014,NA,NA,-0.861,NA,-3.527
"Georgia","Hart",-9.926,NA,NA,14.882,NA,3.998
